Timestamp,Bot_ID,Ticket,Action,Volume,Entry_Price,Exit_Price,Realized_PnL,Reason
2026-09-22 19:03:01,BOT_2,2380039072,OPEN,0.01,4353.97,0.0,0.0,Initial_L1
2026-09-22 19:07:01,BOT_2,2380045271,OPEN,0.01,4357.34,0.0,0.0,Initial_L1
2026-09-22 19:27:05,BOT_2,2380072280,OPEN,0.01,4358.65,0.0,0.0,Initial_L1
2026-09-22 19:28:03,BOT_2,2380074110,OPEN,0.01,4358.27,0.0,0.0,Initial_L1
2026-09-22 19:30:12,BOT_2,2380074110,CLOSE,0.01,4358.27,4361.38,-3.11,UNIT_SL_HIT
